diagrp,Cause,jobcode,Occupation,Observed,Exp_Adj,PMR_Adj,Lower_Adj,Upper_Adj,Exp_Unadj,PMR_Unadj,Lower_Unadj,Upper_Unadj
17,Cancer of the pancreas,1420,Other Electrical/Electronic Trades n.e.c.,23,20.34,113,72,170,19.62,117,74,176
17,Cancer of the pancreas,1430,Electrical Engineers (not professional),71,51.99,137,107,172,48.37,147,115,185
17,Cancer of the pancreas,1440,"Plumbers, Heating & Ventilating Engineers & Related Trades",135,128.13,105,88,125,133.85,101,85,119
17,Cancer of the pancreas,1450,Sheet Metal Workers,20,19.33,103,63,160,22.80,88,54,135
17,Cancer of the pancreas,1460,"Metal Plate Workers, Shipwrights, Riveters",6,11.98,50,18,109,14.61,41,15,89
17,Cancer of the pancreas,1470,Steel Erectors,13,11.92,109,58,187,13.80,94,50,161
17,Cancer of the pancreas,1480,"Scaffolders, Stagers, Steeplejacks, Riggers",23,22.84,101,64,151,26.81,86,54,129
17,Cancer of the pancreas,1490,Welding Trades,84,63.57,132,105,164,77.42,109,87,134
17,Cancer of the pancreas,1510,Jewellery workers,8,5.40,148,64,292,5.55,144,62,284
17,Cancer of the pancreas,1530,Coach & Vehicle Body Builders,20,17.78,112,69,174,18.50,108,66,167
17,Cancer of the pancreas,1540,"Oilers, Greasers, Lubricators",54,57.49,94,71,123,68.90,78,59,102
17,Cancer of the pancreas,1580,Coach Painters,6,6.40,94,34,204,7.50,80,29,174
17,Cancer of the pancreas,1600,Painters & Decorators,152,174.40,87,74,102,174.08,87,74,102
17,Cancer of the pancreas,1610,Assemblers/Lineworkers (electrical/electronic goods),14,9.75,144,78,241,11.53,121,66,204
17,Cancer of the pancreas,1630,Assemblers/Lineworkers (vehicles & other metal goods),21,23.39,90,56,137,27.74,76,47,116
17,Cancer of the pancreas,1640,"Packers, Sorters and Testers",70,62.94,111,87,141,72.28,97,75,122
17,Cancer of the pancreas,1650,"Bricklayers, Masons",55,71.25,77,58,100,73.49,75,56,97
17,Cancer of the pancreas,1670,Plasterers,29,44.90,65,43,93,45.40,64,43,92
17,Cancer of the pancreas,1680,Roofers and Glaziers,42,55.16,76,55,103,58.72,72,52,97
17,Cancer of the pancreas,1700,Rail Construction & Maintenance Workers,8,5.94,135,58,265,6.36,126,54,248
17,Cancer of the pancreas,1710,Road Construction Workers and Paviors,18,23.04,78,46,123,26.65,68,40,107
17,Cancer of the pancreas,1720,Sewage plant attendants,2,5.58,36,4,129,6.02,33,4,120
17,Cancer of the pancreas,1740,Other Construction Workers,454,515.78,88,80,97,573.11,79,72,87
17,Cancer of the pancreas,1760,Mine (excluding coal) & Quarry Workers,6,9.33,64,24,140,9.99,60,22,131
17,Cancer of the pancreas,1781,Rail transport operatives,24,21.69,111,71,165,23.44,102,66,152
17,Cancer of the pancreas,1800,Railway engine drivers,13,9.87,132,70,225,10.61,123,65,210
17,Cancer of the pancreas,1820,Bus & Coach Drivers,106,81.20,131,107,158,100.03,106,87,128
17,Cancer of the pancreas,1830,Lorry drivers,458,370.89,123,112,135,453.33,101,92,111
17,Cancer of the pancreas,1840,Other motor drivers,114,128.89,88,73,106,129.15,88,73,106
17,Cancer of the pancreas,1860,Mechanical Plant Drivers & Operatives (earth moving & civil engineering),27,30.30,89,59,130,36.75,73,48,107
17,Cancer of the pancreas,1870,Crane Drivers,17,15.64,109,63,174,18.53,92,53,147
17,Cancer of the pancreas,1880,Fork Lift & Mechanical Truck Drivers,62,58.15,107,82,137,70.31,88,68,113
17,Cancer of the pancreas,1900,Storekeepers & warehousemen/women,174,147.69,118,101,137,181.03,96,82,112
17,Cancer of the pancreas,1910,Dockers and Goods Porters,14,13.43,104,57,175,16.34,86,47,144
17,Cancer of the pancreas,1920,Refuse & Salvage Collectors,17,26.73,64,37,102,32.99,52,30,82
17,Cancer of the pancreas,1940,"Electrical, Energy, Boiler & Related Plant Operatives & Attendants",9,7.87,114,52,217,9.17,98,45,186
17,Cancer of the pancreas,1950,Beauticians & related occupations,2,1.79,112,13,404,1.77,113,14,407
17,Cancer of the pancreas,1960,Other crafts,16,15.44,104,59,168,16.09,99,57,162
17,Cancer of the pancreas,1970,Other transport and machine operatives,18,12.59,143,85,226,13.45,134,79,212
17,Cancer of the pancreas,1980,Other labourers,143,167.87,85,72,100,207.44,69,58,81
18,Cancer of the nose and nasal sinuses,10,Lawyers,1,1.12,90,3,499,0.95,105,3,585
18,Cancer of the nose and nasal sinuses,20,Accountants and Financial Managers,3,3.75,80,17,234,3.31,91,19,265
18,Cancer of the nose and nasal sinuses,30,Personnel Managers etc,0,0.63,0,0,584,0.54,0,0,678
18,Cancer of the nose and nasal sinuses,40,Economists & statisticians,0,0.71,0,0,522,0.60,0,0,617
18,Cancer of the nose and nasal sinuses,50,Computer Programmers and Managers,7,5.98,117,47,241,4.23,165,66,341
18,Cancer of the nose and nasal sinuses,60,Sales Managers etc.,9,5.98,151,69,286,5.15,175,80,332
18,Cancer of the nose and nasal sinuses,70,Government Inspectors,0,0.30,0,0,1247,0.26,0,0,1443
18,Cancer of the nose and nasal sinuses,80,Government administrators,0,0.40,0,0,926,0.39,0,0,939
18,Cancer of the nose and nasal sinuses,90,Other Administrators,8,6.14,130,56,257,5.75,139,60,274
18,Cancer of the nose and nasal sinuses,100,Teachers in Higher Education,1,1.44,70,2,387,1.36,73,2,408
18,Cancer of the nose and nasal sinuses,110,School Teachers,6,3.09,194,71,423,2.74,219,80,477
18,Cancer of the nose and nasal sinuses,120,"Vocational Trainers, Social Scientists etc.",1,1.03,97,3,541,0.95,105,3,587
18,Cancer of the nose and nasal sinuses,130,Welfare Workers,0,1.54,0,0,240,1.43,0,0,258
18,Cancer of the nose and nasal sinuses,140,Clergy,2,0.42,478,57,1724,0.40,498,60,1796
18,Cancer of the nose and nasal sinuses,150,Doctors,0,0.87,0,0,424,0.70,0,0,528
18,Cancer of the nose and nasal sinuses,160,Dentists,0,0.15,0,0,2412,0.14,0,0,2566
18,Cancer of the nose and nasal sinuses,170,Nurses,0,1.01,0,0,366,0.92,0,0,403
18,Cancer of the nose and nasal sinuses,180,Pharmacists/Pharmacologists,0,0.24,0,0,1517,0.20,0,0,1854
18,Cancer of the nose and nasal sinuses,190,Medical Radiographers,0,0.04,0,0,8382,0.04,0,0,9676
18,Cancer of the nose and nasal sinuses,200,Physiotherapists,0,0.04,0,0,9991,0.03,0,0,11666
18,Cancer of the nose and nasal sinuses,210,Other Health Professions,1,0.48,210,6,1171,0.51,197,6,1098
18,Cancer of the nose and nasal sinuses,220,Veterinarians,0,0.06,0,0,5817,0.05,0,0,7701
18,Cancer of the nose and nasal sinuses,230,Driving Instructors,1,0.46,215,6,1198,0.48,208,6,1156
18,Cancer of the nose and nasal sinuses,240,Literary and Artistic Occupations,5,4.46,112,36,262,4.24,118,38,275
18,Cancer of the nose and nasal sinuses,250,"Professional athletes, sports officials",0,0.37,0,0,984,0.33,0,0,1105
18,Cancer of the nose and nasal sinuses,260,Biological scientists,0,0.37,0,0,1005,0.31,0,0,1198
18,Cancer of the nose and nasal sinuses,270,Chemical Engineers and Scientists,0,0.40,0,0,918,0.39,0,0,943
18,Cancer of the nose and nasal sinuses,280,Physical Scientists & mathematicians,0,0.60,0,0,612,0.48,0,0,776
18,Cancer of the nose and nasal sinuses,290,Electrical and Electronic Engineers (professional),0,0.15,0,0,2400,0.14,0,0,2545
18,Cancer of the nose and nasal sinuses,300,Other Professional Engineers,3,3.61,83,17,243,3.32,90,19,264
18,Cancer of the nose and nasal sinuses,310,Draughtspersons,0,0.53,0,0,700,0.59,0,0,621
18,Cancer of the nose and nasal sinuses,320,Laboratory Technicians,0,0.70,0,0,531,0.61,0,0,602
18,Cancer of the nose and nasal sinuses,330,Architects and Surveyors,2,1.72,117,14,421,1.56,128,15,464
18,Cancer of the nose and nasal sinuses,340,Aircraft Flight Deck Officers,0,0.14,0,0,2672,0.14,0,0,2715
18,Cancer of the nose and nasal sinuses,350,Air Traffic Controllers,0,0.04,0,0,9425,0.04,0,0,10171
18,Cancer of the nose and nasal sinuses,360,Seafarers,1,0.97,103,3,576,0.94,106,3,589
18,Cancer of the nose and nasal sinuses,370,Other Technicians,2,2.02,99,12,357,1.78,113,14,407
18,Cancer of the nose and nasal sinuses,380,Production and maintenance managers,2,3.50,57,7,206,3.28,61,7,220
18,Cancer of the nose and nasal sinuses,390,Managers in Construction,2,1.50,133,16,482,1.38,145,17,522
18,Cancer of the nose and nasal sinuses,400,"Managers in Transport, Mining and Energy Industries",3,2.45,122,25,357,2.29,131,27,383
18,Cancer of the nose and nasal sinuses,410,General and office managers,4,1.85,216,59,553,1.73,232,63,593
18,Cancer of the nose and nasal sinuses,420,Butchers,2,1.02,195,23,705,1.06,189,23,681
18,Cancer of the nose and nasal sinuses,430,"Fishmongers, Poultry Dressers",0,0.11,0,0,3222,0.12,0,0,3035
18,Cancer of the nose and nasal sinuses,440,Retailers and Dealers,9,6.97,129,59,245,7.31,123,56,234
18,Cancer of the nose and nasal sinuses,450,Publicans and Bar staff,4,2.99,134,36,343,2.91,137,37,352
18,Cancer of the nose and nasal sinuses,460,Caterers,0,1.98,0,0,187,2.04,0,0,181
18,Cancer of the nose and nasal sinuses,471,Farming and fishing,8,6.42,125,54,245,6.73,119,51,234
18,Cancer of the nose and nasal sinuses,480,Armed Forces,0,1.73,0,0,213,1.80,0,0,204
18,Cancer of the nose and nasal sinuses,490,Police,1,1.49,67,2,374,1.69,59,2,330
18,Cancer of the nose and nasal sinuses,500,Fire Service Personnel,0,0.44,0,0,829,0.54,0,0,683
18,Cancer of the nose and nasal sinuses,510,"Launderers, Dry Cleaners, Pressers",0,0.17,0,0,2159,0.18,0,0,2097
18,Cancer of the nose and nasal sinuses,520,Hairdressers,2,0.46,433,52,1561,0.50,398,48,1437
18,Cancer of the nose and nasal sinuses,530,Office Workers and Cashiers,5,8.57,58,19,136,9.79,51,17,119
18,Cancer of the nose and nasal sinuses,540,"Postal Workers, Mail Sorters",4,2.69,149,41,381,2.75,146,40,373
18,Cancer of the nose and nasal sinuses,560,Roundsmen/women & Van Salespersons,1,0.43,234,7,1301,0.42,239,7,1330
18,Cancer of the nose and nasal sinuses,570,Sales Representatives,2,2.90,69,8,249,2.58,78,9,280
18,Cancer of the nose and nasal sinuses,580,Security Workers,6,4.79,125,46,273,4.97,121,44,263
18,Cancer of the nose and nasal sinuses,590,Cooks,2,2.76,72,9,262,3.03,66,8,239
18,Cancer of the nose and nasal sinuses,600,Other Service Personnel,5,5.89,85,28,198,6.03,83,27,193
18,Cancer of the nose and nasal sinuses,601,Call centre workers,0,0.10,0,0,3676,0.11,0,0,3393
18,Cancer of the nose and nasal sinuses,610,Hospital Porters and Ward Orderlies,3,2.72,110,23,322,2.94,102,21,299
18,Cancer of the nose and nasal sinuses,620,Ambulance Staff,0,0.28,0,0,1330,0.34,0,0,1083
18,Cancer of the nose and nasal sinuses,631,Rail travel assistants,0,0.18,0,0,2050,0.21,0,0,1729
18,Cancer of the nose and nasal sinuses,640,Undertakers,0,0.17,0,0,2140,0.18,0,0,2101
18,Cancer of the nose and nasal sinuses,650,Forestry Workers,0,0.13,0,0,2826,0.14,0,0,2710
18,Cancer of the nose and nasal sinuses,671,Leather and related trades,0,0.20,0,0,1860,0.19,0,0,1905
18,Cancer of the nose and nasal sinuses,711,Weavers and knitters,0,0.17,0,0,2127,0.17,0,0,2235
18,Cancer of the nose and nasal sinuses,740,Other Textile Processing Operatives,1,0.27,373,11,2075,0.26,378,11,2108
18,Cancer of the nose and nasal sinuses,750,Chemical workers,2,0.87,230,28,831,0.99,202,24,730
18,Cancer of the nose and nasal sinuses,760,Bakers,0,0.44,0,0,845,0.47,0,0,792
18,Cancer of the nose and nasal sinuses,780,"Other Food, Drink & Tobacco Process Operatives n.e.c.",1,1.38,72,2,402,1.42,71,2,393
18,Cancer of the nose and nasal sinuses,791,Paper and wood machine operatives,1,0.65,153,5,851,0.66,152,5,845
18,Cancer of the nose and nasal sinuses,800,Bookbinders,0,0.18,0,0,2051,0.18,0,0,2028
18,Cancer of the nose and nasal sinuses,821,Glass and ceramics workers,1,0.56,178,5,991,0.54,184,6,1023
18,Cancer of the nose and nasal sinuses,850,Rubber Manufacturers,0,0.17,0,0,2169,0.17,0,0,2156
18,Cancer of the nose and nasal sinuses,881,Coal miners,2,2.09,96,11,346,1.88,107,13,385
18,Cancer of the nose and nasal sinuses,930,Plastic goods makers,1,0.38,263,8,1464,0.39,258,8,1437
18,Cancer of the nose and nasal sinuses,940,Compositors,0,0.11,0,0,3488,0.12,0,0,3038
18,Cancer of the nose and nasal sinuses,960,Printing Machine Minders & Assistants,0,0.20,0,0,1813,0.21,0,0,1775
18,Cancer of the nose and nasal sinuses,970,Printers,1,1.08,92,3,515,1.19,84,3,469
18,Cancer of the nose and nasal sinuses,980,Tailors & Dressmakers,0,0.14,0,0,2609,0.14,0,0,2691
18,Cancer of the nose and nasal sinuses,990,Clothing cutter,0,0.07,0,0,5323,0.07,0,0,5326
18,Cancer of the nose and nasal sinuses,1000,Sewers & embroiderers,0,0.26,0,0,1425,0.28,0,0,1328
18,Cancer of the nose and nasal sinuses,1010,Upholsterers,0,0.29,0,0,1292,0.30,0,0,1235
18,Cancer of the nose and nasal sinuses,1020,Floorers and wall tilers,0,0.63,0,0,584,0.68,0,0,544
18,Cancer of the nose and nasal sinuses,1030,Other workers with fabrics,1,0.06,1592,48,8867,0.06,1626,49,9058
18,Cancer of the nose and nasal sinuses,1040,Carpenters & Joiners,9,5.13,175,80,333,5.25,171,78,325
18,Cancer of the nose and nasal sinuses,1050,Cabinet Makers,3,0.52,575,119,1682,0.53,571,118,1668
18,Cancer of the nose and nasal sinuses,1070,Pattern Makers (moulds),0,0.05,0,0,7655,0.06,0,0,6622
18,Cancer of the nose and nasal sinuses,1140,Smiths & Forge Workers,0,0.14,0,0,2719,0.14,0,0,2718
18,Cancer of the nose and nasal sinuses,1160,"Moulders, Core Makers, Die Casters",1,0.15,664,20,3696,0.15,649,19,3616
18,Cancer of the nose and nasal sinuses,1170,Electroplater,1,0.12,847,25,4717,0.12,849,25,4728
18,Cancer of the nose and nasal sinuses,1200,Other Metal Manufacturers,1,0.69,146,4,811,0.66,151,5,842
18,Cancer of the nose and nasal sinuses,1211,Metal machining setters and setter-operators,2,0.84,239,29,863,0.85,237,28,854
18,Cancer of the nose and nasal sinuses,1241,Metal working machine operatives,5,5.09,98,32,229,5.23,96,31,223
18,Cancer of the nose and nasal sinuses,1290,"Tool Makers, Tool Fitters & Markers-Out",0,0.61,0,0,603,0.69,0,0,532
18,Cancer of the nose and nasal sinuses,1300,Precision Instrument Makers & Repairers,1,0.37,273,8,1521,0.41,246,7,1370
18,Cancer of the nose and nasal sinuses,1320,Production fitters,4,4.78,84,23,214,5.20,77,21,197
18,Cancer of the nose and nasal sinuses,1330,"Motor Mechanics, Auto Engineers (including road patrol engineers)",2,2.99,67,8,241,3.16,63,8,229
18,Cancer of the nose and nasal sinuses,1370,"Electricians, Electrical Maintenance Fitters",5,4.65,107,35,251,5.04,99,32,232
18,Cancer of the nose and nasal sinuses,1390,Telephone Fitters,2,0.92,218,26,785,1.09,184,22,664
18,Cancer of the nose and nasal sinuses,1400,"Cable Jointers, Lines Repairers",0,0.14,0,0,2550,0.16,0,0,2356
18,Cancer of the nose and nasal sinuses,1410,"Radio, TV & Video Engineers",0,0.26,0,0,1443,0.28,0,0,1308
18,Cancer of the nose and nasal sinuses,1420,Other Electrical/Electronic Trades n.e.c.,2,0.54,369,44,1333,0.61,328,39,1182
18,Cancer of the nose and nasal sinuses,1430,Electrical Engineers (not professional),0,1.12,0,0,328,1.34,0,0,276
18,Cancer of the nose and nasal sinuses,1440,"Plumbers, Heating & Ventilating Engineers & Related Trades",3,3.34,90,19,263,3.51,85,18,250
18,Cancer of the nose and nasal sinuses,1450,Sheet Metal Workers,3,0.59,511,106,1492,0.60,498,103,1456
18,Cancer of the nose and nasal sinuses,1460,"Metal Plate Workers, Shipwrights, Riveters",0,0.37,0,0,988,0.36,0,0,1036
18,Cancer of the nose and nasal sinuses,1470,Steel Erectors,1,0.36,278,8,1549,0.37,268,8,1491
18,Cancer of the nose and nasal sinuses,1480,"Scaffolders, Stagers, Steeplejacks, Riggers",0,0.74,0,0,497,0.80,0,0,461
18,Cancer of the nose and nasal sinuses,1490,Welding Trades,3,2.09,144,30,420,2.10,143,29,417
18,Cancer of the nose and nasal sinuses,1510,Jewellery workers,0,0.13,0,0,2778,0.14,0,0,2570
18,Cancer of the nose and nasal sinuses,1530,Coach & Vehicle Body Builders,0,0.50,0,0,742,0.52,0,0,707
18,Cancer of the nose and nasal sinuses,1540,"Oilers, Greasers, Lubricators",0,1.90,0,0,194,1.97,0,0,187
18,Cancer of the nose and nasal sinuses,1580,Coach Painters,0,0.21,0,0,1781,0.21,0,0,1736
18,Cancer of the nose and nasal sinuses,1600,Painters & Decorators,3,4.71,64,13,186,4.76,63,13,184
18,Cancer of the nose and nasal sinuses,1610,Assemblers/Lineworkers (electrical/electronic goods),0,0.31,0,0,1179,0.31,0,0,1171
18,Cancer of the nose and nasal sinuses,1630,Assemblers/Lineworkers (vehicles & other metal goods),1,0.72,139,4,775,0.71,140,4,780
18,Cancer of the nose and nasal sinuses,1640,"Packers, Sorters and Testers",1,1.80,56,2,310,1.94,51,2,286
18,Cancer of the nose and nasal sinuses,1650,"Bricklayers, Masons",2,1.96,102,12,369,2.00,100,12,361
18,Cancer of the nose and nasal sinuses,1670,Plasterers,2,1.29,155,19,559,1.31,152,18,550
18,Cancer of the nose and nasal sinuses,1680,Roofers and Glaziers,1,1.75,57,2,318,1.88,53,2,297
18,Cancer of the nose and nasal sinuses,1700,Rail Construction & Maintenance Workers,1,0.16,636,19,3545,0.17,580,17,3233
18,Cancer of the nose and nasal sinuses,1710,Road Construction Workers and Paviors,0,0.70,0,0,529,0.73,0,0,509
18,Cancer of the nose and nasal sinuses,1720,Sewage plant attendants,0,0.13,0,0,2768,0.15,0,0,2463
18,Cancer of the nose and nasal sinuses,1740,Other Construction Workers,12,15.63,77,40,134,16.46,73,38,127
18,Cancer of the nose and nasal sinuses,1760,Mine (excluding coal) & Quarry Workers,0,0.23,0,0,1579,0.26,0,0,1399
18,Cancer of the nose and nasal sinuses,1781,Rail transport operatives,0,0.53,0,0,690,0.59,0,0,624
18,Cancer of the nose and nasal sinuses,1800,Railway engine drivers,0,0.25,0,0,1487,0.28,0,0,1330
18,Cancer of the nose and nasal sinuses,1820,Bus & Coach Drivers,2,2.67,75,9,271,2.49,80,10,290
18,Cancer of the nose and nasal sinuses,1830,Lorry drivers,9,12.25,73,34,139,11.87,76,35,144
18,Cancer of the nose and nasal sinuses,1840,Other motor drivers,4,3.43,117,32,299,3.44,116,32,298
18,Cancer of the nose and nasal sinuses,1860,Mechanical Plant Drivers & Operatives (earth moving & civil engineering),0,0.97,0,0,379,0.95,0,0,388
18,Cancer of the nose and nasal sinuses,1870,Crane Drivers,1,0.46,218,7,1212,0.45,222,7,1236
18,Cancer of the nose and nasal sinuses,1880,Fork Lift & Mechanical Truck Drivers,3,1.99,151,31,441,2.11,142,29,416
18,Cancer of the nose and nasal sinuses,1900,Storekeepers & warehousemen/women,5,4.92,102,33,237,5.15,97,31,227
18,Cancer of the nose and nasal sinuses,1910,Dockers and Goods Porters,1,0.43,234,7,1304,0.39,253,8,1411
18,Cancer of the nose and nasal sinuses,1920,Refuse & Salvage Collectors,0,0.89,0,0,417,0.88,0,0,421
18,Cancer of the nose and nasal sinuses,1940,"Electrical, Energy, Boiler & Related Plant Operatives & Attendants",0,0.22,0,0,1687,0.22,0,0,1687
18,Cancer of the nose and nasal sinuses,1950,Beauticians & related occupations,0,0.06,0,0,6059,0.06,0,0,6260
18,Cancer of the nose and nasal sinuses,1960,Other crafts,0,0.43,0,0,854,0.46,0,0,805
18,Cancer of the nose and nasal sinuses,1970,Other transport and machine operatives,0,0.33,0,0,1109,0.36,0,0,1021
18,Cancer of the nose and nasal sinuses,1980,Other labourers,6,5.59,107,39,234,5.67,106,39,230
19,Cancer of the larynx,10,Lawyers,5,3.69,136,44,316,6.95,72,23,168
19,Cancer of the larynx,20,Accountants and Financial Managers,22,13.76,160,100,242,24.35,90,57,137
19,Cancer of the larynx,30,Personnel Managers etc,1,2.27,44,1,246,3.77,27,1,148
19,Cancer of the larynx,40,Economists & statisticians,2,2.12,94,11,341,4.35,46,6,166
19,Cancer of the larynx,50,Computer Programmers and Managers,5,12.48,40,13,94,24.85,20,7,47
19,Cancer of the larynx,60,Sales Managers etc.,31,22.92,135,92,192,36.53,85,58,120
19,Cancer of the larynx,70,Government Inspectors,1,1.44,69,2,385,2.09,48,1,267
19,Cancer of the larynx,80,Government administrators,0,1.82,0,0,203,3.14,0,0,117
