diagrp,Cause,SOdm,Occupation,Observed,Exp_Adj,PMR_Adj,Lower_Adj,Upper_Adj,Exp_Unadj,PMR_Unadj,Lower_Unadj,Upper_Unadj
41,Cancer of the penis,129,"Tool Makers, Tool Fitters & Markers-Out",0,1.56,0,0,236,1.40,0,0,263
41,Cancer of the penis,130,Precision Instrument Makers & Repairers,1,0.66,153,4,850,0.59,169,4,944
41,Cancer of the penis,132,Production fitters,8,7.56,106,46,208,6.81,117,51,231
41,Cancer of the penis,133,"Motor Mechanics, Auto Engineers (including road patrol engi",2,2.21,91,11,327,2.00,100,12,362
41,Cancer of the penis,135,Office Machinery Mechanics,0,0.03,0,0,11478,0.03,0,0,12733
41,Cancer of the penis,136,Production Fitters (electrical/electronic),0,0.17,0,0,2134,0.16,0,0,2359
41,Cancer of the penis,137,"Electricians, Electrical Maintenance Fitters",3,3.01,100,21,291,2.72,110,23,323
41,Cancer of the penis,139,Telephone Fitters,0,0.67,0,0,549,0.60,0,0,610
41,Cancer of the penis,140,"Cable Jointers, Lines Repairers",0,0.27,0,0,1366,0.24,0,0,1518
41,Cancer of the penis,141,"Radio, TV & Video Engineers",0,0.30,0,0,1244,0.27,0,0,1382
41,Cancer of the penis,142,Other Electrical/Electronic Trades nes,3,1.22,246,51,719,1.13,265,55,775
41,Cancer of the penis,143,Electrical Engineers (not professional),0,1.34,0,0,275,1.24,0,0,299
41,Cancer of the penis,144,"Plumbers, Heating & Ventilating Engineers & Related Trades",6,2.47,243,89,528,2.23,269,99,585
41,Cancer of the penis,145,Sheet Metal Workers,1,0.97,103,3,572,0.88,114,3,636
41,Cancer of the penis,146,"Metal Plate Workers, Shipwrights, Riveters",2,0.89,225,27,814,0.80,251,30,906
41,Cancer of the penis,147,Steel Erectors,0,0.67,0,0,554,0.60,0,0,613
41,Cancer of the penis,148,"Scaffolders, Stagers, Steeplejacks, Riggers",0,0.50,0,0,733,0.51,0,0,725
41,Cancer of the penis,149,Welding Trades,0,1.85,0,0,199,1.67,0,0,221
41,Cancer of the penis,151,Jewellery workers,0,0.08,0,0,4572,0.07,0,0,5031
41,Cancer of the penis,153,Coach & Vehicle Body Builders,0,0.26,0,0,1400,0.24,0,0,1558
41,Cancer of the penis,154,"Oilers, Greasers, Lubricators",0,0.05,0,0,7454,0.04,0,0,8285
41,Cancer of the penis,158,Coach Painters,1,0.47,214,5,1190,0.48,210,5,1171
41,Cancer of the penis,160,Painters & Decorators,4,3.64,110,30,282,3.28,122,33,312
41,Cancer of the penis,161,Assemblers/Lineworkers (electrical/electronic goods),1,0.31,326,8,1819,0.31,325,8,1811
41,Cancer of the penis,162,Other Assemblers/Lineworkers nes,0,0.12,0,0,2965,0.13,0,0,2912
41,Cancer of the penis,163,Assemblers/Lineworkers (vehicles & other metal goods),0,1.03,0,0,358,1.03,0,0,357
41,Cancer of the penis,164,"Packers, Sorters and Testers",1,2.70,37,1,206,2.67,37,1,209
41,Cancer of the penis,165,"Bricklayers, Masons",0,2.10,0,0,176,1.89,0,0,196
41,Cancer of the penis,167,Plasterers,2,0.62,320,39,1157,0.56,356,43,1285
41,Cancer of the penis,168,Roofers and Glaziers,0,0.40,0,0,923,0.41,0,0,906
41,Cancer of the penis,169,"Builders, Building Contractors",4,2.86,140,38,358,2.59,154,42,395
41,Cancer of the penis,170,Rail Construction & Maintenance Workers,1,0.29,351,9,1955,0.28,354,9,1971
41,Cancer of the penis,171,Road Construction Workers and Paviors,0,0.64,0,0,573,0.53,0,0,701
41,Cancer of the penis,172,Sewage plant attendants,0,0.32,0,0,1157,0.25,0,0,1469
41,Cancer of the penis,173,"Mains & Service Pipe Layers, Pipe Jointers",0,0.28,0,0,1309,0.28,0,0,1311
41,Cancer of the penis,174,Other Construction Workers,2,4.37,46,6,165,3.68,54,7,196
41,Cancer of the penis,175,"Face Trained Coalmining Workers, Shotfireres & Deputies",0,0.78,0,0,473,0.70,0,0,527
41,Cancer of the penis,176,Mine (excluding coal) & Quarry Workers,1,0.30,335,8,1865,0.30,332,8,1849
41,Cancer of the penis,177,Railway guards,0,0.47,0,0,782,0.42,0,0,871
41,Cancer of the penis,178,Railway signal workers,0,0.28,0,0,1323,0.25,0,0,1474
41,Cancer of the penis,179,Shunters & points operatives,0,0.10,0,0,3695,0.09,0,0,4112
41,Cancer of the penis,180,Railway engine drivers,2,0.92,218,26,787,0.82,243,29,877
41,Cancer of the penis,181,Road transport inspectors,0,0.30,0,0,1245,0.27,0,0,1387
41,Cancer of the penis,182,Bus & Coach Drivers,0,1.59,0,0,231,1.44,0,0,256
41,Cancer of the penis,183,Lorry drivers,9,8.95,101,46,191,8.08,111,51,212
41,Cancer of the penis,184,Other motor drivers,1,1.38,72,2,403,1.25,80,2,445
41,Cancer of the penis,185,Bus Conductors and Drivers' Mates,1,0.30,333,8,1857,0.30,338,9,1884
41,Cancer of the penis,186,Mechanical Plant Drivers & Operatives (earth moving & civil,0,0.57,0,0,643,0.52,0,0,712
41,Cancer of the penis,187,Crane Drivers,0,0.99,0,0,373,0.89,0,0,414
41,Cancer of the penis,188,Fork Lift & Mechanical Truck Drivers,1,1.02,98,2,545,0.92,108,3,604
41,Cancer of the penis,189,Slingers,0,0.13,0,0,2818,0.12,0,0,3129
41,Cancer of the penis,190,Storekeepers & warehousemen/women,5,5.05,99,32,231,5.07,99,32,230
41,Cancer of the penis,191,Dockers and Goods Porters,0,2.09,0,0,176,1.60,0,0,230
41,Cancer of the penis,192,Refuse & Salvage Collectors,2,0.78,257,31,929,0.60,336,41,1213
41,Cancer of the penis,194,"Electrical, Energy, Boiler & Related Plant Operatives & Att",1,0.94,106,3,591,0.95,105,3,585
41,Cancer of the penis,195,Beauticians & Related Occupations,0,0.00,0,0,200456,0.00,0,0,195149
41,Cancer of the penis,196,Other Crafts,0,0.24,0,0,1558,0.23,0,0,1575
41,Cancer of the penis,197,Other Transport and Machine Operatives,2,1.85,108,13,391,1.83,109,13,394
41,Cancer of the penis,198,Other Labourers,19,14.59,130,78,203,11.26,169,102,264
41,Cancer of the penis,199,"Vehicle body repairers, panel beaters",0,0.15,0,0,2522,0.13,0,0,2794
42,Cancer of the scrotum,1,Lawyers,0,0.01,0,0,27127,0.05,0,0,8005
42,Cancer of the scrotum,2,Accountants and Financial Managers,0,0.12,0,0,3149,0.17,0,0,2210
42,Cancer of the scrotum,3,Personnel Managers etc,0,0.07,0,0,5096,0.07,0,0,5605
42,Cancer of the scrotum,4,Economists & statisticians,0,0.00,,,,0.01,0,0,64704
42,Cancer of the scrotum,5,Computer Programmers and Managers,0,0.02,0,0,17880,0.02,0,0,17052
42,Cancer of the scrotum,6,Sales Managers etc.,1,0.23,443,11,2467,0.21,487,12,2715
42,Cancer of the scrotum,7,Government Inspectors,0,0.03,0,0,14298,0.02,0,0,15712
42,Cancer of the scrotum,8,Government administrators,0,0.07,0,0,5623,0.07,0,0,5479
42,Cancer of the scrotum,9,Other Administrators,0,0.90,0,0,408,0.83,0,0,445
42,Cancer of the scrotum,10,Teachers in Higher Education,0,0.05,0,0,6824,0.10,0,0,3869
42,Cancer of the scrotum,11,School Teachers,1,0.19,513,13,2860,0.18,565,14,3146
42,Cancer of the scrotum,12,"Vocational Trainers, Social Scientists etc.",0,0.05,0,0,7050,0.06,0,0,6396
42,Cancer of the scrotum,13,Welfare Workers,0,0.05,0,0,6779,0.05,0,0,7514
42,Cancer of the scrotum,14,Clergy,0,0.00,,,,0.04,0,0,8543
42,Cancer of the scrotum,15,Doctors,0,0.00,,,,0.05,0,0,7164
42,Cancer of the scrotum,16,Dentists,0,0.00,,,,0.01,0,0,32901
42,Cancer of the scrotum,17,Nurses,0,0.05,0,0,7948,0.04,0,0,8762
42,Cancer of the scrotum,18,Pharmacists/Pharmacologists,0,0.00,,,,0.02,0,0,23041
42,Cancer of the scrotum,19,Medical Radiographers,0,0.00,0,0,178768,0.00,0,0,196143
42,Cancer of the scrotum,20,Physiotherapists,0,0.00,0,0,151060,0.00,0,0,167666
42,Cancer of the scrotum,21,Other Health Professions,0,0.03,0,0,12165,0.03,0,0,11534
42,Cancer of the scrotum,22,Veterinarians,0,0.00,,,,0.00,0,0,79309
42,Cancer of the scrotum,23,Driving Instructors (excluding HGV),0,0.00,0,0,685899,0.03,0,0,13565
42,Cancer of the scrotum,24,Literary and Artistic Occupations,0,0.13,0,0,2760,0.15,0,0,2380
42,Cancer of the scrotum,25,"Professional athletes, sports officials",0,0.00,0,0,642051,0.01,0,0,53046
42,Cancer of the scrotum,26,Biological scientists,0,0.00,,,,0.02,0,0,23060
42,Cancer of the scrotum,27,Chemical Engineers and Scientists,0,0.00,,,,0.04,0,0,8691
42,Cancer of the scrotum,28,Physical Scientists & mathematicians,0,0.00,,,,0.03,0,0,13422
42,Cancer of the scrotum,29,Electrical and Electronic Engineers (professional),0,0.00,,,,0.02,0,0,17545
42,Cancer of the scrotum,30,Other Professional Engineers,0,0.00,,,,0.28,0,0,1316
42,Cancer of the scrotum,31,Draughtspersons,0,0.00,0,0,185656,0.09,0,0,4236
42,Cancer of the scrotum,32,Laboratory Technicians,0,0.06,0,0,6682,0.05,0,0,7352
42,Cancer of the scrotum,33,Architects and Surveyors,0,0.03,0,0,14019,0.10,0,0,3530
42,Cancer of the scrotum,34,Aircraft Flight Deck Officers,0,0.01,0,0,25191,0.01,0,0,27573
42,Cancer of the scrotum,35,Air Traffic Controllers,0,0.00,0,0,90641,0.00,0,0,99992
42,Cancer of the scrotum,36,Seafarers,0,0.15,0,0,2446,0.11,0,0,3261
42,Cancer of the scrotum,37,Other Technicians,0,0.10,0,0,3758,0.09,0,0,4157
42,Cancer of the scrotum,38,Production and maintenance managers,1,0.38,266,7,1480,0.36,278,7,1547
42,Cancer of the scrotum,39,Managers in Construction,0,0.07,0,0,5357,0.09,0,0,4237
42,Cancer of the scrotum,40,"Managers in Transport, Mining and Energy Industries",0,0.25,0,0,1461,0.23,0,0,1605
42,Cancer of the scrotum,41,General and office managers,0,0.25,0,0,1483,0.23,0,0,1630
42,Cancer of the scrotum,42,Butchers,0,0.06,0,0,6398,0.10,0,0,3520
42,Cancer of the scrotum,43,"Fishmongers, Poultry Dressers",0,0.01,0,0,61582,0.01,0,0,50668
42,Cancer of the scrotum,44,Retailers and Dealers,0,0.10,0,0,3545,0.22,0,0,1665
42,Cancer of the scrotum,45,Publicans and Bar staff,1,0.19,539,14,3002,0.16,606,15,3378
42,Cancer of the scrotum,46,Caterers,0,0.07,0,0,5614,0.09,0,0,3896
42,Cancer of the scrotum,47,Farmers,0,0.87,0,0,425,0.68,0,0,545
42,Cancer of the scrotum,48,Armed Forces,0,0.00,,,,0.13,0,0,2827
42,Cancer of the scrotum,49,Police,0,0.02,0,0,21154,0.12,0,0,3192
42,Cancer of the scrotum,50,Fire Service Personnel,0,0.01,0,0,25019,0.04,0,0,9420
42,Cancer of the scrotum,51,"Launderers, Dry Cleaners, Pressers",0,0.02,0,0,18294,0.01,0,0,25606
42,Cancer of the scrotum,52,Hairdressers,0,0.01,0,0,53302,0.02,0,0,16864
42,Cancer of the scrotum,53,Office Workers and Cashiers,0,0.06,0,0,6131,1.09,0,0,338
42,Cancer of the scrotum,54,"Postal Workers, Mail Sorters",0,0.32,0,0,1151,0.23,0,0,1627
42,Cancer of the scrotum,55,Petrol Pump Forecourt Attendants,0,0.00,,,,0.01,0,0,49865
42,Cancer of the scrotum,56,Roundsmen/women & Van Salespersons,0,0.04,0,0,8926,0.06,0,0,6422
42,Cancer of the scrotum,57,Sales Representatives,0,0.05,0,0,6815,0.25,0,0,1448
42,Cancer of the scrotum,58,Security Workers,0,0.43,0,0,852,0.32,0,0,1168
42,Cancer of the scrotum,59,Cooks and Kitchen Porters,0,0.09,0,0,4124,0.09,0,0,4211
42,Cancer of the scrotum,60,Other Service Personnel,0,0.91,0,0,405,0.52,0,0,704
42,Cancer of the scrotum,61,Hospital Porters and Ward Orderlies,0,0.13,0,0,2904,0.09,0,0,4086
42,Cancer of the scrotum,62,Ambulance Staff,0,0.02,0,0,18553,0.03,0,0,13158
42,Cancer of the scrotum,63,Railway Station Staff,1,0.16,644,16,3588,0.08,1259,32,7013
42,Cancer of the scrotum,64,Undertakers,0,0.01,0,0,33850,0.01,0,0,33956
42,Cancer of the scrotum,65,Forestry Workers,0,0.02,0,0,16008,0.02,0,0,20666
42,Cancer of the scrotum,66,Fishing & Related Workers,0,0.02,0,0,14869,0.02,0,0,21892
42,Cancer of the scrotum,67,Tannery Production Operatives,0,0.01,0,0,65763,0.01,0,0,52902
42,Cancer of the scrotum,68,Leather & shoe workers,0,0.04,0,0,9104,0.05,0,0,7098
42,Cancer of the scrotum,69,Preparatory Fibre Processors,0,0.01,0,0,46649,0.01,0,0,63512
42,Cancer of the scrotum,70,Spinners and Winders,0,0.01,0,0,27546,0.01,0,0,38881
42,Cancer of the scrotum,71,Weavers,0,0.01,0,0,26309,0.02,0,0,20656
42,Cancer of the scrotum,72,Knitters,0,0.01,0,0,36775,0.01,0,0,27504
42,Cancer of the scrotum,73,"Warp Preparers, Bleachers, dyers & finishers",1,0.02,5703,144,31777,0.02,4490,114,25018
42,Cancer of the scrotum,74,Other Textile Processing Operatives,0,0.03,0,0,11157,0.03,0,0,14219
42,Cancer of the scrotum,75,Chemical workers,0,0.20,0,0,1859,0.15,0,0,2469
42,Cancer of the scrotum,76,Bakers,0,0.05,0,0,7387,0.07,0,0,5634
42,Cancer of the scrotum,77,Brewery & vinery process operatives,1,0.02,5308,134,29572,0.03,3963,100,22082
42,Cancer of the scrotum,78,"Other Food, Drink & Tobacco Process Operatives nes",0,0.12,0,0,3031,0.09,0,0,4081
42,Cancer of the scrotum,79,Paper manufacturers,0,0.02,0,0,16891,0.03,0,0,13526
42,Cancer of the scrotum,80,Bookbinders,0,0.01,0,0,60229,0.01,0,0,46503
42,Cancer of the scrotum,81,Paper cutters,0,0.00,0,0,83349,0.01,0,0,61168
42,Cancer of the scrotum,82,Glass & ceramics furnace workers,0,0.01,0,0,43358,0.01,0,0,32500
42,Cancer of the scrotum,83,Glass Product & Ceramic Finishers & Decorators,0,0.00,0,0,79291,0.01,0,0,58168
42,Cancer of the scrotum,84,Ceramics casters,0,0.04,0,0,8749,0.06,0,0,6497
42,Cancer of the scrotum,85,Rubber Manufacturers,0,0.03,0,0,13521,0.04,0,0,10248
42,Cancer of the scrotum,87,Synthetic Fibre Makers,0,0.01,0,0,70939,0.00,0,0,95652
42,Cancer of the scrotum,88,Other coal miners,0,0.70,0,0,526,0.48,0,0,763
42,Cancer of the scrotum,89,Tobacco Process Operatives,0,0.01,0,0,48826,0.01,0,0,64759
42,Cancer of the scrotum,93,Plastic goods makers,1,0.04,2263,57,12609,0.03,3012,76,16781
42,Cancer of the scrotum,94,Compositors,0,0.02,0,0,21873,0.02,0,0,16933
42,Cancer of the scrotum,96,Printing Machine Minders & Assistants,0,0.02,0,0,17380,0.03,0,0,12945
42,Cancer of the scrotum,97,Printers,0,0.09,0,0,3921,0.12,0,0,2962
42,Cancer of the scrotum,98,Tailors & Dressmakers,0,0.02,0,0,19788,0.02,0,0,15736
42,Cancer of the scrotum,99,Clothing cutter,0,0.01,0,0,43178,0.01,0,0,34857
42,Cancer of the scrotum,100,Sewers & embroiderers,0,0.01,0,0,32162,0.01,0,0,46588
42,Cancer of the scrotum,101,Upholsterers,0,0.02,0,0,19601,0.02,0,0,15356
42,Cancer of the scrotum,102,Carpet fitters,0,0.02,0,0,23822,0.02,0,0,17451
42,Cancer of the scrotum,103,Other workers with fabrics,0,0.01,0,0,51309,0.01,0,0,39568
42,Cancer of the scrotum,104,Carpenters & Joiners,0,0.24,0,0,1555,0.32,0,0,1137
42,Cancer of the scrotum,105,Cabinet Makers,0,0.02,0,0,15064,0.03,0,0,11379
42,Cancer of the scrotum,106,Case & Box Makers,0,0.00,0,0,77523,0.01,0,0,56129
42,Cancer of the scrotum,107,Pattern Makers (moulds),0,0.01,0,0,37256,0.01,0,0,27602
42,Cancer of the scrotum,108,Woodworking Machine Operatives,0,0.03,0,0,11213,0.04,0,0,8479
42,Cancer of the scrotum,109,Other Woodworkers,0,0.01,0,0,51413,0.01,0,0,36040
42,Cancer of the scrotum,110,Dental Technicians,0,0.01,0,0,71337,0.01,0,0,55030
42,Cancer of the scrotum,112,Furnace Operatives (metal),0,0.02,0,0,17599,0.03,0,0,13953
42,Cancer of the scrotum,113,Rollers,0,0.00,0,0,106346,0.00,0,0,77840
42,Cancer of the scrotum,114,Smiths & Forge Workers,0,0.02,0,0,15391,0.03,0,0,12057
42,Cancer of the scrotum,115,Metal Drawers,0,0.01,0,0,54674,0.01,0,0,40408
42,Cancer of the scrotum,116,"Moulders, Core Makers, Die Casters",0,0.03,0,0,10878,0.04,0,0,8646
42,Cancer of the scrotum,117,Electroplater,0,0.01,0,0,37022,0.01,0,0,26495
42,Cancer of the scrotum,118,"Annealers, Hardeners, Temperers (metal)",0,0.01,0,0,38502,0.01,0,0,52527
42,Cancer of the scrotum,120,Other Metal Manufacturers,0,0.15,0,0,2470,0.09,0,0,3938
42,Cancer of the scrotum,121,Press Setters & Setter-Operators,0,0.00,0,0,104782,0.00,0,0,85705
42,Cancer of the scrotum,122,"Centre, Capstan, Turret & Other Lathe Setters & Setter-Oper",0,0.05,0,0,7805,0.06,0,0,6198
42,Cancer of the scrotum,123,Machine Tool Setter Operators,2,0.15,1376,167,4972,0.13,1503,182,5430
42,Cancer of the scrotum,124,Machine Tool Operatives (including CNC machine tool operati,3,0.77,387,80,1132,0.55,541,112,1581
42,Cancer of the scrotum,125,Press Stamping & Automatic Machine Operatives,0,0.03,0,0,11603,0.02,0,0,16517
42,Cancer of the scrotum,126,Metal Polishers,0,0.01,0,0,27172,0.02,0,0,21015
42,Cancer of the scrotum,127,Fettler,0,0.02,0,0,21465,0.01,0,0,30774
42,Cancer of the scrotum,128,Shot Blasters,0,0.01,0,0,49466,0.01,0,0,72271
42,Cancer of the scrotum,129,"Tool Makers, Tool Fitters & Markers-Out",0,0.10,0,0,3515,0.13,0,0,2836
42,Cancer of the scrotum,130,Precision Instrument Makers & Repairers,0,0.04,0,0,8488,0.06,0,0,6638
42,Cancer of the scrotum,132,Production fitters,1,0.49,204,5,1137,0.65,154,4,857
42,Cancer of the scrotum,133,"Motor Mechanics, Auto Engineers (including road patrol engi",0,0.15,0,0,2541,0.19,0,0,1925
42,Cancer of the scrotum,135,Office Machinery Mechanics,0,0.00,0,0,172619,0.00,0,0,136042
42,Cancer of the scrotum,136,Production Fitters (electrical/electronic),0,0.01,0,0,32992,0.01,0,0,24671
42,Cancer of the scrotum,137,"Electricians, Electrical Maintenance Fitters",0,0.19,0,0,1912,0.26,0,0,1412
42,Cancer of the scrotum,139,Telephone Fitters,0,0.04,0,0,8462,0.06,0,0,6424
42,Cancer of the scrotum,140,"Cable Jointers, Lines Repairers",0,0.02,0,0,21184,0.02,0,0,15911
42,Cancer of the scrotum,141,"Radio, TV & Video Engineers",0,0.02,0,0,19143,0.03,0,0,14535
42,Cancer of the scrotum,142,Other Electrical/Electronic Trades nes,0,0.08,0,0,4383,0.11,0,0,3383
42,Cancer of the scrotum,143,Electrical Engineers (not professional),0,0.09,0,0,3933,0.12,0,0,3159
42,Cancer of the scrotum,144,"Plumbers, Heating & Ventilating Engineers & Related Trades",0,0.16,0,0,2369,0.22,0,0,1698
42,Cancer of the scrotum,145,Sheet Metal Workers,0,0.06,0,0,5828,0.08,0,0,4434
42,Cancer of the scrotum,146,"Metal Plate Workers, Shipwrights, Riveters",0,0.06,0,0,6307,0.08,0,0,4910
42,Cancer of the scrotum,147,Steel Erectors,0,0.04,0,0,8781,0.06,0,0,6326
42,Cancer of the scrotum,148,"Scaffolders, Stagers, Steeplejacks, Riggers",0,0.07,0,0,5256,0.05,0,0,7439
42,Cancer of the scrotum,149,Welding Trades,0,0.12,0,0,3110,0.16,0,0,2311
42,Cancer of the scrotum,151,Jewellery workers,0,0.01,0,0,69416,0.01,0,0,52862
42,Cancer of the scrotum,153,Coach & Vehicle Body Builders,0,0.02,0,0,21335,0.02,0,0,16476
42,Cancer of the scrotum,154,"Oilers, Greasers, Lubricators",0,0.00,0,0,115539,0.00,0,0,86860
42,Cancer of the scrotum,158,Coach Painters,0,0.06,0,0,5685,0.05,0,0,8164
42,Cancer of the scrotum,160,Painters & Decorators,0,0.23,0,0,1592,0.32,0,0,1166
42,Cancer of the scrotum,161,Assemblers/Lineworkers (electrical/electronic goods),0,0.04,0,0,9076,0.03,0,0,12492
42,Cancer of the scrotum,162,Other Assemblers/Lineworkers nes,0,0.02,0,0,20498,0.01,0,0,29786
42,Cancer of the scrotum,163,Assemblers/Lineworkers (vehicles & other metal goods),0,0.13,0,0,2745,0.10,0,0,3763
42,Cancer of the scrotum,164,"Packers, Sorters and Testers",0,0.33,0,0,1132,0.25,0,0,1456
42,Cancer of the scrotum,165,"Bricklayers, Masons",0,0.14,0,0,2708,0.18,0,0,2060
42,Cancer of the scrotum,167,Plasterers,0,0.04,0,0,9212,0.05,0,0,6842
42,Cancer of the scrotum,168,Roofers and Glaziers,0,0.06,0,0,6366,0.04,0,0,9255
42,Cancer of the scrotum,169,"Builders, Building Contractors",0,0.18,0,0,2018,0.25,0,0,1465
42,Cancer of the scrotum,170,Rail Construction & Maintenance Workers,0,0.04,0,0,10536,0.03,0,0,13779
42,Cancer of the scrotum,171,Road Construction Workers and Paviors,0,0.09,0,0,4145,0.05,0,0,7316
42,Cancer of the scrotum,172,Sewage plant attendants,0,0.04,0,0,8347,0.02,0,0,15330
42,Cancer of the scrotum,173,"Mains & Service Pipe Layers, Pipe Jointers",0,0.04,0,0,9998,0.03,0,0,13428
42,Cancer of the scrotum,174,Other Construction Workers,0,0.65,0,0,566,0.36,0,0,1031
42,Cancer of the scrotum,175,"Face Trained Coalmining Workers, Shotfireres & Deputies",0,0.05,0,0,7082,0.07,0,0,5661
42,Cancer of the scrotum,176,Mine (excluding coal) & Quarry Workers,0,0.04,0,0,9201,0.03,0,0,12783
42,Cancer of the scrotum,177,Railway guards,0,0.03,0,0,11891,0.04,0,0,9251
42,Cancer of the scrotum,178,Railway signal workers,0,0.02,0,0,19960,0.02,0,0,15744
42,Cancer of the scrotum,179,Shunters & points operatives,0,0.01,0,0,56529,0.01,0,0,43507
42,Cancer of the scrotum,180,Railway engine drivers,0,0.06,0,0,6105,0.08,0,0,4763
42,Cancer of the scrotum,181,Road transport inspectors,0,0.02,0,0,18830,0.02,0,0,14788
42,Cancer of the scrotum,182,Bus & Coach Drivers,0,0.10,0,0,3649,0.14,0,0,2644
42,Cancer of the scrotum,183,Lorry drivers,1,0.56,178,5,994,0.79,127,3,709
42,Cancer of the scrotum,184,Other motor drivers,0,0.08,0,0,4363,0.12,0,0,2976
42,Cancer of the scrotum,185,Bus Conductors and Drivers' Mates,0,0.04,0,0,8654,0.03,0,0,13348
42,Cancer of the scrotum,186,Mechanical Plant Drivers & Operatives (earth moving & civil,0,0.04,0,0,10344,0.05,0,0,7281
42,Cancer of the scrotum,187,Crane Drivers,0,0.06,0,0,5823,0.09,0,0,4323
42,Cancer of the scrotum,188,Fork Lift & Mechanical Truck Drivers,0,0.06,0,0,5885,0.09,0,0,4055
42,Cancer of the scrotum,189,Slingers,0,0.01,0,0,44233,0.01,0,0,32528
42,Cancer of the scrotum,190,Storekeepers & warehousemen/women,0,0.67,0,0,555,0.48,0,0,765
42,Cancer of the scrotum,191,Dockers and Goods Porters,0,0.32,0,0,1162,0.15,0,0,2400
42,Cancer of the scrotum,192,Refuse & Salvage Collectors,0,0.12,0,0,3091,0.06,0,0,6443
42,Cancer of the scrotum,194,"Electrical, Energy, Boiler & Related Plant Operatives & Att",0,0.13,0,0,2899,0.09,0,0,4098
42,Cancer of the scrotum,195,Beauticians & Related Occupations,0,0.00,0,0,1175939,0.00,0,0,1792945
42,Cancer of the scrotum,196,Other Crafts,0,0.03,0,0,12894,0.02,0,0,16710
